0,0,1,"['北苑', '奥运村', '大屯']",北京,人人行科技有限公司,61921,"['年底双薪', '节日礼物', '绩效奖金', '岗位晋升']",i/image/M00/04/01/CgqKkVbFXXqAPo0fAAATqvTo2-I592.png,人人行(借贷宝),2000人以上,2018-04-23 09:50:35,0,朝阳区,本科,,C轮,开发/测试/运维类,09:50发布,,,today,"移动互联网,金融","['云计算', '数据分析', '大数据', 'Go', 'golang']",0,全职,1524448226000,40.015961,5号线_大屯路东;15号线_大屯路东,116.416771,0,,"九鼎集团,福利完善,团队大咖",4288430,"['云计算', '数据分析', '大数据', 'Go', 'golang']",高级Python开发工程师,,9367387,2,27,25k-40k,0,后端开发,大屯路东,15号线,3-5年
0,0,1,"['永定路', '五棵松', '鲁谷', '永定路', '五棵松', '鲁谷', '永定路', '五棵松', '鲁谷']",北京,北京江山如画网路科技有限责任公司,102022,"['专项奖金', '股票期权', '绩效奖金', '岗位晋升']",i/image/M00/4C/9C/CgpEMllplIKACyOPAAA0DVoIc0M956.jpg,江山如画网络科技,少于15人,2018-04-23 09:30:30,0,海淀区,本科,,天使轮,开发/测试/运维类,09:30发布,,,today,"移动互联网,社交网络","['云计算', 'web', '服务器端', 'php', 'MySQL']",0,全职,1524448311000,39.90695,1号线_玉泉路;1号线_五棵松,116.260539,0,,"提供住宿,一日三餐,晋升空间,紫牛基金投",3935253,"['云计算', 'web', '服务器端', 'php', 'MySQL']",python开发工程师,,2901724,1,100,8k-16k,0,后端开发,五棵松,1号线,1-3年
0,0,1,"['中关村', '知春路', '双榆树']",北京,北京来也网络科技有限公司,93760,"['绩效奖金', '扁平管理', '领导好', '五险一金']",i/image/M00/61/48/Cgp3O1f7YlqAabf-AAATmwAHId8821.jpg,助理来也,50-150人,2018-04-20 10:39:46,0,海淀区,本科,,B轮,开发/测试/运维类,3天前发布,,,today,移动互联网,[],0,全职,1524447251000,39.984253,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_海淀黄庄;10号线_知春里;13号线_五道口,116.325472,0,,"人工智能,弹性工作,扁平管理,技术牛人",3362415,"['后端开发', '服务器端']",Python开发工程师,,2452193,1,69,15k-30k,0,后端开发,五道口,10号线,1-3年
0,0,1,"['安定门', '雍和宫', '北新桥']",北京,北京汇行科技有限公司,8861,"['股票期权', '十四薪', '零食饮料水果', '团队氛围好']",i/image3/M00/33/B0/CgpOIFqmH5iAERXHAAATykToQK4965.jpg,妙计旅行,150-500人,2018-04-19 17:36:34,0,东城区,本科,,B轮,开发/测试/运维类,2018-04-19,,,sevenDays,旅游,[],0,全职,1523851072000,39.94801,2号线_安定门;2号线_雍和宫;5号线_北新桥;5号线_雍和宫;5号线_和平里北街,116.41498,0,,"免费三餐,晋升空间,福利待遇好",3828627,"['爬虫', '大数据', 'Java', '算法']",Python,,94565,1,100,8k-16k,0,后端开发,安定门,5号线,1-3年
0,0,0,,北京,北京算云联科科技有限公司,126957,"['午餐补助', '定期体检', '弹性工作', '五险一金']",i/image/M00/25/B4/CgqKkVcfNBaAX_UlAAAGN2o1zqo160.png,北京算云联科,150-500人,2018-04-23 10:05:03,0,海淀区,本科,,不需要融资,开发/测试/运维类,10:05发布,,,today,"移动互联网,硬件","['云计算', '软件开发', 'Java', '架构']",0,全职,1524449081000,40.045415,13号线_西二旗;昌平线_西二旗,116.308144,0,,"六险一金,节日福利,年终奖金,午餐补助",4457857,"['云计算', '软件开发', 'Java', '架构']",Python开发工程司,,4913750,1,80,15k-25k,0,软件开发,西二旗,昌平线,5-10年
0,0,1,,北京,北京好巧国际旅行社有限公司,7902,"['五险一金', '弹性工作', '扁平管理', '百万医疗']",image1/M00/00/10/Cgo8PFTUWC-AC_DbAACAcjVfPFE124.jpg,好巧,150-500人,2018-04-23 08:35:42,0,朝阳区,大专,,B轮,开发/测试/运维类,08:35发布,,,today,数据服务,[],0,全职,1524446960000,39.973642,5号线_和平西桥;5号线_惠新西街南口;8号线_安华桥;8号线_北土城;10号线_北土城;10号线_安贞门;10号线_惠新西街南口,116.406849,0,,"双休,高速发展,扁平管理,五险一金",4196658,['后端开发'],Linux C++/Python开发工程师,,93804,1,100,15k-20k,0,后端开发,北土城,10号线,3-5年
0,0,1,"['四惠', '十里堡', '甘露园']",北京,永杨安风（北京）科技有限公司,490,"['绩效奖金', '专项奖金', '带薪年假', '节日礼物']",i/image/M00/3B/D7/Cgp3O1ds5CaAUwKJAABajPwlyY8010.jpg,LBE 科技,50-150人,2018-04-20 16:06:44,0,朝阳区,本科,,B轮,开发/测试/运维类,3天前发布,,,threeDays,移动互联网,"['移动互联网', '广告营销', 'Java', 'golang']",0,全职,1524451442000,39.905841,1号线_四惠东;八通线_四惠东;八通线_高碑店,116.514211,0,,"海外APP,社/公全额,海外团建,工作居住证",3145309,"['移动互联网', '广告营销', 'Java', 'golang']",Python研发工程师,,821511,0,0,20k-30k,0,后端开发,高碑店,八通线,3-5年
0,0,1,"['中关村', '知春路', '苏州街']",北京,北京点石经纬科技有限公司,18165,"['五险一金', '带薪年假', '节日礼物', '年度旅游']",image1/M00/0C/7E/Cgo8PFT1dtKAUeMhAAAyYIVy0kw467.png,新东方教育行业研究院,150-500人,2018-04-23 10:25:19,0,海淀区,本科,,B轮,开发/测试/运维类,10:25发布,,,disabled,"移动互联网,教育",[],0,全职,1524450312000,39.980906,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄,116.312091,0,,"待遇好,大牛多,平台好",4179492,"['中级', '初级', 'Java', '架构']",Python工程师,,8446100,1,100,10k-20k,0,后端开发,海淀黄庄,10号线,1-3年
0,0,1,"['四惠', '十里堡', '甘露园']",北京,掌阅科技股份有限公司,2098,"['专项奖金', '带薪年假', '年度旅游', '扁平管理']",i/image/M00/B8/D7/Cgp3O1jCJr-AZ4r7AACTl0VdoIo863.png,掌阅,500-2000人,2018-04-23 09:20:06,0,朝阳区,本科,,上市公司,技术,09:20发布,,,today,移动互联网,['云计算'],0,全职,1524446334000,39.905841,1号线_四惠东;八通线_四惠东;八通线_高碑店,116.514211,0,,"管理扁平化,发展机会佳,薪资待遇好",2384086,['云计算'],Python研发工程师（中高级）,,6117890,1,100,15k-25k,0,后端开发,高碑店,八通线,3-5年
0,0,1,,北京,北京融联世纪信息技术有限公司,21643,"['股票期权', '专项奖金', '通讯津贴', '带薪年假']",i/image/M00/2E/90/CgpEMlkuZo-AW_-IAABBwKpi74A019.jpg,融360,500-2000人,2018-04-17 17:19:43,0,海淀区,本科,,D轮及以上,开发/测试/运维类,2018-04-17,,,threeDays,"移动互联网,金融",[],0,全职,1524216005000,39.979691,4号线大兴线_海淀黄庄;4号线大兴线_中关村;4号线大兴线_北京大学东门;10号线_苏州街;10号线_海淀黄庄;10号线_知春里,116.312978,0,,"优质团队,福利待遇",4397575,"['Java', '分布式', 'redis']",Python研发工程师,,8490030,0,0,15k-25k,0,后端开发,海淀黄庄,10号线,1-3年
