date,source,site,channel,media,visit
2017/6/6,手机_搜索,神马,通用神马sem,商城品牌词,2
2017/6/6,DSP,广点通_顺为,手机,互联网/电子,2
2017/6/6,手机_搜索,神马,神马手机sem,手机产品词,2
2017/6/6,品牌营销_品牌词,品牌词广告,手机,PC,2
2017/6/6,搜索,百度semph,手机产品词_PC,乐pro3,2
2017/6/6,手机_搜索,百度,百度手机sem,手机品牌词_M,2
2017/6/6,手机_精准营销,腾讯,手机,新闻客户端组图最后一帧广告,2
2017/6/6,手机_品牌营销_品牌词,品牌词运营,贴片,移动端,2
2017/6/6,搜索,百度semsum,商城品牌词_PC,品牌词商城,3
2017/6/6,DSP,晶赞,手机,新客,2
2017/6/6,o2o,LEPAR,入口,LEPAR166,2
2017/6/6,搜索,搜狗综合品专sum,PC品专,左侧大图1,2
2017/6/6,搜索,360,电视semtv,360凤巢图文,2
2017/6/6,品牌营销_品牌词,品牌词导航,手机导航,PC,2
2017/6/6,手机_品牌营销_品牌词,品牌词生态,品牌词班车_车身广告,移动端,2
2017/6/6,手机_搜索,神马,神马手机sem,手机品牌词,2
2017/6/6,搜索,360,通用360sem,360比翼,2
2017/6/6,搜索,百度semph,商城品牌词_PC,品牌词,2
2017/6/6,CRM,准会员,电视,邮箱,2
2017/6/6,精准营销,暴风,手机,TIPS（6轮播） 桌面,1
2017/6/6,搜索,360,360电视sem,电视产品词-PC,1
2017/6/6,搜索,搜狗综合品专semph,PC品专,小图1,1
2017/6/6,品牌营销_外网,腾讯新闻客户端,移动端,移动端_硬广,1
2017/6/6,CRM,准会员,配件,APP,1
2017/6/6,CRM,会员,商城,APP,1
2017/6/6,手机_精准营销,猎豹,手机,金山电池医生IOS,1
2017/6/6,手机_精准营销,uc浏览器,活动,网导精品文字链,1
2017/6/6,精准营销,360,手机,360哇塞,1
2017/6/6,搜索,搜狗综合品专semtv,PC品专,小图2,1
2017/6/6,搜索,搜狗,PC_手机,硬广,1
2017/6/6,CRM,生态内,商城,短信,1
2017/6/6,精准营销,360,活动,特殊电梯,1
2017/6/6,手机_品牌营销_品牌词,品牌词广告,15秒前贴片_iphone,app,1
2017/6/6,DSP,广点通_顺为,PC,Q群_品牌词电视,1
2017/6/6,搜索,百度,百度手机sem,品牌词频道词_PC,1
2017/6/6,手机_DSP,广点通_顺为,手机,关键词,1
2017/6/6,手机_DSP,广点通_顺为,手机,关键词_品牌词手机,1
2017/6/6,其它,手机媒介,新浪,各频道,1
2017/6/6,手机_搜索,搜狗,通用搜狗sem,商城品牌词_M,1
2017/6/6,搜索,360,综合品专semph,PC品专,1
2017/6/6,品牌营销_品牌词,品牌词广告,电视,PC,1
2017/6/6,品牌营销_品牌词,品牌词生态,电视,PC,1
2017/6/6,品牌营销_品牌词,品牌词运营,焦点图,PC,1
2017/6/6,品牌营销_品牌词,品牌词产品,超级手机入口,PC,1
2017/6/6,手机_品牌营销_品牌词,品牌词广告,电视,M站,1
2017/6/6,搜索,搜狗semph,商城品牌词_PC,品牌词,1
2017/6/6,搜索,百度semph,手机产品词_PC,乐1,1
2017/6/6,手机_搜索,神马,神马手机sem,手机商城品牌词,1
2017/6/6,DSP,晶赞,PC,新客,1
2017/6/6,手机_精准营销,腾讯视频,电视,贴片,1
2017/6/6,手机_精准营销,腾讯视频,手机,贴片,1
2017/6/6,其它,控股媒介,优酷视频,通投,1
2017/6/6,手机_精准营销,2345,手机,名站文字链,1
2017/6/6,精准营销,360导航,PC,名站文字链,1
2017/6/6,品牌营销_品牌词,品牌词广告,30秒前贴片_pc,pc,1
2017/6/6,手机_品牌营销_品牌词,品牌词产品,电视,移动端,1
2017/6/6,手机_品牌营销_品牌词,品牌词广告,电视,移动端,1
2017/6/6,手机_品牌营销_品牌词,品牌词广告,手机,移动端,1
2017/6/6,手机_品牌营销_品牌词,品牌词产品,APP_首页推广位,移动端,1
2017/6/6,其它,控股媒介,今日头条,APP启动时,1
2017/6/6,搜索,百度semph,商城品牌词_PC,品牌词,1
2017/6/6,搜索,360,综合semph,商城品牌词_PC,1
2017/6/6,搜索,百度,百度手机sem,商城品牌词_PC,1
2017/6/6,搜索,搜狗,搜狗手机sem,商城品牌词_PC,1
2017/6/6,其它,酷派自投,pc,品牌词首页焦点图富媒体,1
2017/6/6,搜索,搜狗,搜狗手机品专,直通车品专,1
2017/6/6,手机_搜索,百度,百度手机品专,无线品专,1
2017/6/6,DSP,广点通_顺为,手机,Q群_华为,1
2017/6/6,其它,酷派自投,猎豹,猎豹安全大师_Android_PUSH_无线,1
2017/6/6,DSP,广点通_顺为,PC,再营销,1
2017/6/6,CRM,准会员,手机,邮箱,1
2017/6/6,社会化联盟,个人网站联盟,PC,个人网站联盟,1
2017/6/6,其它,控股媒介,微信,朋友圈,1
2017/6/6,搜索,搜狗semph,手机竞品品牌_PC,华为_手机,1
2017/6/6,手机_搜索,百度酷派品专ph,无线品专,标题,1
2017/6/6,搜索,集团品专sum,PC品专,标题,1
2017/6/6,CRM,短信,触发,触发类催付短信,1
2017/6/6,其它,酷派C1,优酷,多屏满天星_暂停_全国通投_Mobile,1
2017/6/6,精准营销,百度贴吧,活动,信息流,1
2017/6/6,手机_DSP,广点通_顺为,M,Q群_品牌词品牌,1
2017/6/6,公众号,微信,手机微信商城,-,1
2017/6/6,公众号,微博,-,-,1
2017/6/6,SEO,360,WAP,-,1
2017/6/6,搜索,百度综合品专sum,新闻品专,logo,1
2017/6/6,精准营销,360浏览器,活动,今日特卖第二行4,1
2017/6/6,DSP,晶赞,电视,再营销,1
2017/6/6,搜索,360,综合semph,360凤舞橱窗,1
2017/6/6,搜索,360,电视semtv,电视品牌词_PC,1
2017/6/6,搜索,360,综合semtv,360凤巢图文,1
2017/6/6,搜索,百度,百度电视sem,商城品牌词,1
2017/6/6,DSP,MediaV,手机,商品推荐广告,1
2017/6/6,社会化传播,微信,服务号,乐秒君,1
2017/6/6,品牌营销_品牌词,品牌词运营,入口,PC,1
2017/6/6,精准营销,-,-,-,1
2017/6/6,搜索,360,通用360sem,品牌词生态品牌词_PC,1
2017/6/6,手机_搜索,搜狗semsum,商城品牌词_M,品牌词,1
2017/6/6,搜索,百度,百度电视sem,商城品牌词-PC,1
2017/6/6,CRM,会员,商城,短信,1
2017/6/6,品牌营销_品牌词,品牌词产品,超级电视入口,PC,1
2017/6/6,搜索,百度semph,手机产品词_PC,酷1手机,1
2017/6/6,搜索,360,360手机sem,手机产品词_PC,1
2017/6/6,精准营销,太平洋电脑,活动,聚超值首页置顶文字下方区域文字链,1
2017/6/6,BD营销,蜻蜓FM,banner,新品宣传,1
2017/6/6,精准营销,hao123,手机,手机二级页面,1
2017/6/6,手机_精准营销,UC浏览器,活动,酷站顶部banner,1
2017/6/6,DSP,MediaV,PC,新客,1
2017/6/6,品牌营销_品牌词,品牌词导航,超级手机入口,PC,1
2017/6/6,精准营销,芒果TV,活动,专辑页,1
2017/6/6,BD营销,天极网,PC,硬广,1
2017/6/6,DSP,MediaV,手机,今日特卖,1
2017/6/6,手机_搜索,百度新品专综合,无线品专,标题,1
2017/6/6,手机_精准营销,UC浏览器,活动,网址导航热词,1
2017/6/6,精准营销,360导航,手机,酷站手机,1
2017/6/6,移动,M站,首页,电视,1
2017/6/6,CRM,邮箱,品牌词,活动,1
2017/6/6,其它,手机媒介,新浪,首页,1
2017/6/6,手机_搜索,百度,百度手机sem,商城品牌词_M,1
2017/6/6,手机_搜索,百度,百度新品品专,无线品专,1
2017/6/6,手机_精准营销,UC浏览器,导航酷站手机分类,导航酷站手机分类,1
2017/6/6,品牌营销_品牌词,品牌词产品,乐看搜索_左侧广告位,PC,1
2017/6/6,其它,致新BD,大豫网,社区家电版块文字帖,1
2017/6/6,手机_搜索,搜狗综合品专sum,无线品专,suggestion跳转,1
2017/6/6,其它,四次元_应用,品牌词视频,PC_入口导航,1
2017/6/6,品牌营销_品牌词,品牌词生态,乐迷社区_版块右侧推荐位,PC,1
2017/6/6,移动,APP,APP下载页,PC右侧浮标,6
2017/6/6,CRM,准会员,手机,站内信,1
2017/6/6,CRM,生态内,商城,体育,1
2017/6/6,搜索,百度,百度电视sem,电视品牌词_PC,1
2017/6/6,品牌营销_外网,腾讯视频APP,移动端,移动端_硬广,1
2017/6/6,CRM,会员,手机,短信,1
2017/6/6,搜索,360,好搜手机品专,PC品专,1
2017/6/7,品牌营销_品牌词,品牌词产品,播放器播放标签,PC,18372
2017/6/7,SEO,百度,PC,-,10039
2017/6/7,SEO,百度,WAP,-,9440
2017/6/7,品牌营销_品牌词,品牌词导航,pc_全站顶导_超级电视入口,PC,4299
2017/6/7,CRM,准会员,商城,APP,4111
2017/6/7,公众号,微信,无线,品牌词商城,3815
2017/6/7,CRM,准会员,电视,APP,3432
2017/6/7,其它,四次元_应用,品牌词视频,android,3304
2017/6/7,其它,四次元_应用,品牌词应用商店,android,2099
2017/6/7,SEO,搜狗,WAP,-,2172
2017/6/7,手机_品牌营销_品牌词,品牌词产品,android_首页购物车_入口,移动端,1741
2017/6/7,品牌营销_品牌词,品牌词导航,pc_全站顶导_入口,PC,1538
2017/6/7,CRM,准会员,商城,电视推送,1280
2017/6/7,品牌营销_品牌词,品牌词导航,pc_全站顶导_超级手机入口,PC,1333
2017/6/7,CRM,准会员,电视,电视推送,1267
2017/6/7,社会化传播,微信,服务号,品牌词商城,924
2017/6/7,品牌营销_品牌词,品牌词运营,其他,PC,891
2017/6/7,CRM,准会员,商城,邮箱,650
2017/6/7,手机_品牌营销_品牌词,品牌词,移动端,-,577
2017/6/7,社会化传播,微博,专题,品牌词商城,485
2017/6/7,手机_品牌营销_品牌词,品牌词运营,M站焦点图,app,429
2017/6/7,品牌营销_品牌词,品牌词产品,播放器观看标签,PC,332
2017/6/7,手机_社会化联盟,个人网站联盟,M站,个人网站联盟,362
2017/6/7,手机_品牌营销_品牌词,品牌词产品,客户端_播放器播放标签,移动端,294
2017/6/7,其它,四次元_应用,超级电视官微,APP,336
2017/6/7,手机_品牌营销_品牌词,品牌词产品,m站_超级电视聚合页入口,移动端,292
2017/6/7,SEO,谷歌,PC,-,228
2017/6/7,手机_品牌营销_品牌词,品牌词导航,m站_生态区导航_入口,移动端,230
2017/6/7,网站联盟,盘石联盟,-,-,221
2017/6/7,移动,手机,应用商店,品牌词手机,197
2017/6/7,手机_品牌营销_品牌词,品牌词产品,m站_超级手机聚合页入口,移动端,200
2017/6/7,手机_品牌营销_品牌词,品牌词产品,android_特色频道_入口,移动端,160
2017/6/7,手机_品牌营销_品牌词,品牌词产品,m站_超级配件聚合页入口,移动端,162
2017/6/7,手机_品牌营销_品牌词,品牌词产品,m站_影视爆款聚合页入口,移动端,160
2017/6/7,手机_品牌营销_品牌词,品牌词运营,入口,移动端,146
2017/6/7,社会化联盟,链接广告,PC端,-,170
2017/6/7,手机_品牌营销_品牌词,品牌词产品,m站_品牌词商城入口,移动端,153
2017/6/7,手机_网站联盟,盘石联盟,-,-,147
2017/6/7,手机_品牌营销_品牌词,品牌词产品,m站_智能硬件聚合页入口,移动端,127
2017/6/7,品牌营销_品牌词,品牌词生态,乐迷社区_全网顶导,PC,138
2017/6/7,手机_品牌营销_品牌词,品牌词生态,品牌词手机_浏览器,移动端,115
2017/6/7,其它,功能型生态电商,SDK,品牌词金融,111
2017/6/7,移动,APP,APP下载页,M站底部banner,510
2017/6/7,搜索,360,综合品专sum,PC品专,100
2017/6/7,CRM,准会员,商城,站内信,101
2017/6/7,搜索,百度,百度商城品专,PC品专,82
2017/6/7,品牌营销_品牌词,品牌词导航,pc_频道页导航_入口,PC,79
2017/6/7,品牌营销_品牌词,品牌词生态,乐迷社区_全网频道页导航,PC,88
2017/6/7,CRM,会员,商城,邮箱,73
2017/6/7,搜索,百度,PC,硬广,63
2017/6/7,网站联盟,51返利网,-,-,61
2017/6/7,SEO,360,PC,-,65
2017/6/7,搜索,百度综合品专sum,PC品专,标题,53
2017/6/7,品牌营销_品牌词,品牌词运营,导航,PC,49
2017/6/7,搜索,360,360商城品专,PC品专,44
2017/6/7,手机_搜索,百度综合品专sum,无线品专,标题,41
2017/6/7,网站联盟,亿起发,-,-,37
2017/6/7,手机_搜索,百度,百度商城品专,无线品专,37
2017/6/7,手机_品牌营销_品牌词,品牌词运营,其他,移动端,35
2017/6/7,品牌营销_品牌词,品牌词,PC,-,35
2017/6/7,公众号,支付宝,品牌词商城,支付宝服务号,44
2017/6/7,搜索,搜狗综合品专sum,PC品专,标题,34
2017/6/7,搜索,搜狗,搜狗商城品专,PC品专,32
2017/6/7,品牌营销_品牌词,品牌词运营,二维码,TV端,32
2017/6/7,移动,APP,APP下载页,说明书,37
2017/6/7,CRM,准会员,手机,APP,29
2017/6/7,搜索,百度,通用百度sem,商城品牌词_PC,32
2017/6/7,移动,M站,配件,电视,29
2017/6/7,网站联盟,智推,PC端,-,27
2017/6/7,手机_搜索,神马,综合品专sum,无线品专,27
2017/6/7,品牌营销_品牌词,品牌词广告,15秒前贴片_pc,pc,27
2017/6/7,手机_精准营销,UC浏览器,活动,UC导航酷站手机分类,26
2017/6/7,SEO,搜狗,PC,-,25
2017/6/7,手机_品牌营销_品牌词,品牌词运营,移动端_发现专题,app,24
2017/6/7,手机_搜索,百度,百度电视品专,移动品专,22
2017/6/7,SEO,必应,PC,-,23
2017/6/7,品牌营销_品牌词,品牌词运营,电视剧首页焦点图,pc,22
2017/6/7,品牌营销_品牌词,品牌词产品,全网右侧导航,PC,21
2017/6/7,其它,品牌词致新,蜻蜓FM,四周年,20
2017/6/7,手机_品牌营销_品牌词,品牌词广告,15秒前贴片_app,app,20
2017/6/7,手机_品牌营销_品牌词,品牌词导航,m站_频道页导航_入口,移动端,21
2017/6/7,手机_品牌营销_品牌词,品牌词产品,android_设置_超级电视入口,移动端,20
2017/6/7,手机_品牌营销_品牌词,品牌词运营,app端焦点图,app,18
2017/6/7,搜索,百度,百度电视品专,PC品专,18
2017/6/7,搜索,百度,PC_手机,硬广,18
2017/6/7,品牌营销_品牌词,品牌词产品,品牌词商城入口,PC,17
2017/6/7,网站联盟,智迅互通,PC端,-,19
2017/6/7,精准营销,360浏览器,PC,浏览器地址栏下拉热词2,15
2017/6/7,网站联盟,领克特,-,-,17
2017/6/7,手机_搜索,搜狗综合品专sum,无线品专,标题,16
2017/6/7,手机_百度SDK,百度SDK,SDK,百度SDK-硬广,15
2017/6/7,其它,SSP媒介,360,富媒体,14
2017/6/7,社会化联盟,邀请,-,-,15
2017/6/7,搜索,百度,百度定制品专,PC品专,14
2017/6/7,搜索,搜狗semsum,商城品牌词_PC,品牌词,13
2017/6/7,精准营销,360浏览器,活动,下拉热词2,12
2017/6/7,手机_精准营销,uc浏览器,活动,酷站精品文字链,11
2017/6/7,CRM,准会员,商城,短信,11
2017/6/7,手机_品牌营销_品牌词,品牌词运营,浮球海报,app,12
2017/6/7,手机_品牌营销_品牌词,品牌词运营,移动端_乐见,app,10
2017/6/7,精准营销,hao123,活动,手机酷站,10
2017/6/7,搜索,搜狗,通用搜狗sem,商城品牌词_PC,10
2017/6/7,品牌营销_品牌词,品牌词生态,乐迷社区_版块内容推荐,PC,12
2017/6/7,手机_搜索,百度,通用百度sem,商城品牌词_M,10
2017/6/7,移动,M站,APP下载页,商城官网,11
2017/6/7,CRM,准会员,手机,电视推送,10
2017/6/7,公众号,微信,手机微信品牌词tv,-,13
2017/6/7,CRM,准会员,电视,短信,10
2017/6/7,品牌营销_品牌词,品牌词产品,导航入口,品牌词商城,10
2017/6/7,精准营销,什么值得买,PC端,软性资源,12
2017/6/7,手机_搜索,神马,神马商城品专,无线品专,9
2017/6/7,品牌营销_品牌词,品牌词运营,播放页loading,pc,8
2017/6/7,手机_精准营销,一点资讯,919购物频道,频道生成,8
2017/6/7,搜索,搜狗,PC,硬广,8
2017/6/7,移动,APP,APP下载页,乐小宝详情,8
2017/6/7,SEO,雅虎,PC,-,8
2017/6/7,搜索,360,综合semsum,360凤巢图文,8
2017/6/7,搜索,360,综合semsum,商城品牌词_PC,9
2017/6/7,手机_社会化联盟,邀请,-,-,8
2017/6/7,品牌营销_品牌词,品牌词运营,首页焦点图,pc,7
2017/6/7,精准营销,360浏览器,PC,右下角弹窗,7
2017/6/7,手机_精准营销,2345手机导航,活动,首页酷站,7
2017/6/7,手机_网站联盟,亿起发,-,-,7
2017/6/7,网站联盟,银橙传媒,-,-,7
2017/6/7,手机_搜索,百度,百度手机品专,移动品专,8
2017/6/7,手机_精准营销,UC浏览器,导航酷站手机分类,导航酷站手机分类,7
2017/6/7,搜索,360,通用360sem,商城品牌词_PC,7
2017/6/7,搜索,360,360手机sem,商城品牌词_PC,7
2017/6/7,品牌营销_品牌词,品牌词运营,-,-,8
2017/6/7,搜索,百度,百度手机sem,手机品牌词_PC,10
2017/6/7,网站联盟,多麦,PC,-,7
2017/6/7,搜索,百度,百度电视sem,商城品牌词_PC,6
2017/6/7,手机_搜索,百度,M站,硬广,6
2017/6/7,CRM,生态内,商城,短信,5
2017/6/7,其它,酷派C1,控股媒介,腾讯视频,5
2017/6/7,CRM,准会员,手机,短信,5
2017/6/7,CRM,准会员,电视,站内信,6
2017/6/7,搜索,搜狗综合品专sum,PC品专,左侧大图1,5
2017/6/7,搜索,360,好搜手机品专,PC品专,7
2017/6/7,搜索,百度semsum,商城品牌词_PC,品牌词商城,5
2017/6/7,搜索,百度,百度手机sem,商城品牌词-PC,5
2017/6/7,搜索,百度,百度手机品专,PC品专,5
2017/6/7,搜索,百度semtv,商城品牌词_PC,品牌词,5
2017/6/7,搜索,搜狗,搜狗手机sem,手机品牌词_PC,4
2017/6/7,手机_精准营销,腾讯,电视,新闻客户端,4
2017/6/7,搜索,百度semph,手机品牌词_PC,品牌词手机,4
2017/6/7,手机_社会化联盟,乐魔方下载页面,M站,综合,4
2017/6/7,手机_精准营销,微信,活动,朋友圈,4
2017/6/7,搜索,搜狗,搜狗手机品专,直通车品专,4
2017/6/7,CRM,会员,商城,积分商城,4
2017/6/7,品牌营销_品牌词,品牌词产品,音乐频道大事件_专区标签,PC,4
2017/6/7,搜索,集团品专sum,PC品专,标题,4
2017/6/7,搜索,百度semtv,商城品牌词_PC,品牌词,5
2017/6/7,手机_搜索,搜狗,搜狗商城品专,无线品专,4
2017/6/7,搜索,百度semph,商城品牌词_PC,品牌词,4
2017/6/7,搜索,百度综合品专sum,PC品专,logo,4
2017/6/7,搜索,360,PC_手机,硬广,4
2017/6/7,搜索,360,360手机sem,商城品牌词-PC,4
2017/6/7,DSP,晶赞,手机,新客,4
2017/6/7,搜索,百度,百度电视sem,商城品牌词-PC,5
2017/6/7,精准营销,360,PC_手机,360哇塞,4
2017/6/7,手机_精准营销,腾讯视频,电视,贴片,3
2017/6/7,搜索,搜狗semph,商城品牌词_PC,品牌词,3
2017/6/7,精准营销,360浏览器,活动,新安装页面欢迎页,3
2017/6/7,手机_品牌营销_品牌词,品牌词广告,全品类,移动端,3
2017/6/7,移动,APP,活动页,品牌词文字链,3
2017/6/7,手机_搜索,百度,M站_手机,硬广,3
2017/6/7,品牌营销_品牌词,品牌词产品,乐看搜索_左侧广告位,PC,3
2017/6/7,手机_搜索,神马,综合semsum,商城品牌词,3
2017/6/7,手机_搜索,搜狗,通用搜狗sem,商城品牌词_M,3
2017/6/7,精准营销,360安全卫士,PC,开机小助手-大图,3
2017/6/7,搜索,360,手机semph,360凤巢图文,3
2017/6/7,手机_品牌营销_品牌词,品牌词运营,其他,M站,3
2017/6/7,手机_精准营销,UC浏览器,活动,网址导航热词,3
2017/6/7,手机_搜索,搜狗semsum,商城品牌词_M,品牌词商城,3
2017/6/7,精准营销,太平洋电脑,电视,数字家电|电视机首页,3
2017/6/7,品牌营销_外网,腾讯视频APP,移动端,移动端_硬广,2
2017/6/7,BD营销,QQ空间,活动,活动页,2
2017/6/7,搜索,搜狗,搜狗手机sem,手机品牌词-PC,2
2017/6/7,手机_品牌营销_品牌词,品牌词运营,贴片,Android移动端_手机,2
2017/6/7,手机_精准营销,追书神器,活动,首页,2
2017/6/7,手机_搜索,搜狗,搜狗手机sem,手机竞品品牌_M,2
2017/6/7,品牌营销_品牌词,品牌词生态,PC_乐迷贴吧_板块内容推荐,PC,2
2017/6/7,移动,M站,首页,电视,2
2017/6/7,搜索,360,360手机sem,手机品牌词_PC,2
2017/6/7,手机_品牌营销_品牌词,品牌词广告,手机,移动端,2
2017/6/7,搜索,搜狗,搜狗手机sem,手机产品词_PC,2
2017/6/7,手机_品牌营销_品牌词,品牌词,移动端,移动端-硬广,2
2017/6/7,手机_精准营销,猎豹,手机,猎豹清理大师Android,2
2017/6/7,手机_社会化联盟,个人网站联盟,M站,综合,2
2017/6/7,其它,会员,乐次元,PC,3
2017/6/7,CRM,准会员,手机,站内信,2
2017/6/7,搜索,百度,百度手机sem,商城品牌词_PC,2
